loan_id,borrower_id,segment,country,origination_date,maturity_date,currency,interest_rate,pd_1y,lgd,ead,collateral_value,ltv,is_default,default_date,days_past_due,provision_amount,internal_rating
882,426,Retail,FR,2020-01-08,2029-01-05,USD,0.042896349059494056,0.13399458050856605,0.5532700058426251,63564.27504962998,0.0,,0,,16,5597.093487791788,BB/B
883,225,SME,IT,2022-07-07,2030-07-05,EUR,0.05788627244040434,0.04296824846201754,0.4493040841832623,30528.81323621137,37797.56938010701,0.8076924981392796,0,,11,691.2821224252384,BBB
884,78,Corporate,IT,2024-03-15,2027-03-15,EUR,0.03349839934409907,0.004612571937814718,0.677343319674452,9205.256488686655,16415.77694950117,0.5607566743264245,0,,11,24.28580164967863,AAA
885,407,Corporate,DE,2024-12-21,2026-12-21,GBP,0.03642277352845484,0.02483438584730535,0.5568465911606502,11372.877829823936,16208.612047897836,0.7016564895387778,0,,11,143.96795434855812,BBB
886,368,Retail,IT,2023-12-29,2031-12-27,EUR,0.039518932585359004,0.029908341568182024,0.49682726105953795,40968.99606670216,78046.32075943027,0.5249318054720973,0,,13,672.0566185808137,BBB
887,27,SME,DE,2021-07-20,2030-07-18,GBP,0.0430467101129272,0.12333744674438574,0.3047633820098756,45255.21419007565,87399.65332407714,0.517796266562634,0,,5,1909.4650838402988,BB/B
888,97,Retail,DE,2022-04-23,2024-04-22,USD,0.03559641039644279,0.048880913928003346,0.3222219759353949,25360.607731436867,54103.679212433046,0.46874090820812403,0,,18,400.12406353441855,BBB
889,8,Corporate,DE,2023-04-26,2029-04-24,USD,0.03360605568789241,0.02256123912798614,0.6557508680331228,25079.120325466796,52831.03436329095,0.47470432157377446,0,,5,299.21735620093705,BBB
890,136,Retail,NL,2022-08-07,2025-08-06,EUR,0.04423086731513931,0.10912802214314932,0.3075193905972929,23158.624431382257,50844.714737545015,0.4554775171996657,1,2022-10-11,240,777.754239229654,BB/B
891,50,Corporate,IT,2020-10-25,2027-10-24,EUR,0.028737891090126245,0.014992561449170827,0.216153007147329,28827.83111750586,38787.18005145547,0.743230909781597,0,,9,75.901510561373,A
892,355,Corporate,NL,2022-02-23,2026-02-22,EUR,0.04108042448966748,0.05351568601431793,0.33311354894227285,45069.497899881266,141226.84502976137,0.31912840572473006,0,,26,733.1902407593586,BB/B
893,262,Retail,IT,2024-09-17,2026-09-17,EUR,0.04012631415549195,0.015392289435025342,0.44027785980611567,41363.97894290267,116619.47083942709,0.3546918764522314,0,,16,297.9072319608205,A
894,491,Retail,FR,2024-10-04,2027-10-04,EUR,0.04271338173280165,0.0039726129364073175,0.390982380366079,22552.144357831716,63021.99622204715,0.3578456048642623,0,,27,29.90875025529938,AAA
895,375,Corporate,ES,2022-08-06,2027-08-05,USD,0.03450727881696438,0.035075956688358854,0.6679014993050281,20972.148670620576,90419.70120336566,0.23194224700490312,0,,19,533.0806705011289,BBB
896,306,Retail,NL,2022-12-26,2030-12-24,EUR,0.04486998168879743,0.03649356900323501,0.4092870222202507,20185.134384975372,36844.400972526775,0.547848081450056,0,,23,316.1309118812918,BBB
897,255,SME,IT,2020-10-02,2021-10-02,EUR,0.047823653295491986,0.051199433499524286,0.6445263438324077,10093.726344266448,0.0,,0,,2,323.7195787443497,BB/B
898,28,Corporate,DE,2022-02-03,2031-02-01,EUR,0.03319023864194913,0.020397024286593297,0.4973314669946352,9966.371457949319,17227.57076052745,0.5785128731431304,0,,15,95.92965559564624,BBB
899,36,SME,FR,2021-03-22,2027-03-21,EUR,0.043269042262147187,0.14370996501529748,0.4620623362059262,37947.40020967004,0.0,,1,2021-07-27,112,2937.773619614309,BB/B
900,309,Retail,NL,2022-01-30,2030-01-28,EUR,0.03697683131728777,0.011827756327486841,0.28009781632719655,10798.160921927245,29230.463913415693,0.3694146269423829,0,,10,36.534378500427756,A
901,3,Retail,IT,2023-04-12,2032-04-09,EUR,0.03715778958141126,0.035903586988456686,0.33551595689011127,49708.631444095285,0.0,,0,,0,691.9508659663348,BBB
902,22,Retail,NL,2021-09-20,2023-09-20,USD,0.03967098339463908,0.020002711955402614,0.6335833884095138,20924.108480212493,54716.592554326584,0.3824088362124803,0,,2,255.89190293920555,BBB
903,110,Corporate,IT,2021-11-24,2022-11-24,EUR,0.03639823179452824,0.021498303498095013,0.5899786057413869,49990.84953865558,0.0,,0,,5,658.0639509687031,BBB
904,443,Retail,DE,2021-05-28,2028-05-26,EUR,0.03806658178755859,0.0057724568262353,0.4237116822245406,41645.92499508714,59388.79055374187,0.7012421806670919,0,,0,120.3825692808668,AA
905,230,Retail,NL,2024-01-22,2026-01-21,EUR,0.03991283051525496,0.018215985861808857,0.6545110771341449,51171.08599104927,97495.0061630192,0.524858533835951,0,,13,518.3539386366754,A
906,355,Retail,ES,2021-10-19,2023-10-19,EUR,0.03980118884285913,0.036735864983185866,0.6095893515434267,13679.234657169078,23736.524208340026,0.576294765699637,0,,1,277.2629836760289,BBB
907,206,Corporate,ES,2023-07-31,2028-07-29,USD,0.03599022793875518,0.03332723929245942,0.25604216656450235,33153.3633993896,46687.76570486511,0.7101081600042138,0,,24,330.05725112679005,BBB
908,87,Retail,NL,2021-01-20,2030-01-18,USD,0.02821256270506342,0.029376554002377382,0.5029652469011514,46068.65162539221,77887.20454845899,0.5914790740336525,0,,17,659.4460180077292,BBB
909,186,Corporate,DE,2021-01-05,2029-01-03,EUR,0.03283938578371011,0.04816313260827997,0.5994216033704045,4668.8744318732915,0.0,,0,,28,122.49952200685757,BBB
910,46,SME,NL,2021-11-18,2026-11-17,USD,0.04811678661017538,0.05786914853525009,0.6041720639670871,120776.06984493665,254472.504549456,0.47461343636622305,0,,2,5062.727879913366,BB/B
911,386,Corporate,FR,2020-04-10,2022-04-10,EUR,0.03553601790467164,0.023214439507684842,0.24567058895506316,212341.9118216725,1031053.2691755054,0.2059465967180089,0,,2,1018.3171047453402,BBB
912,92,Corporate,NL,2022-04-27,2026-04-26,EUR,0.03253457178693955,0.010144188781423737,0.3123055847651807,56799.811980301994,84398.89757669199,0.6729923448193014,0,,26,187.97545534157294,A
913,189,Corporate,DE,2024-11-17,2031-11-16,USD,0.03448496569708132,0.05920323874691295,0.4065196584044588,49309.93012343133,89563.29076351425,0.5505596065427166,1,2024-11-25,343,1323.5055781820683,BB/B
914,491,Corporate,IT,2021-12-22,2023-12-22,EUR,0.030977792236420318,0.02793232021834789,0.3258155472205966,39686.19199396356,45805.28392659498,0.8664107847811284,0,,11,402.60070576434526,BBB
915,296,Retail,ES,2021-02-12,2026-02-11,EUR,0.047348618822542723,0.013713284698032329,0.25446907334899765,15939.67651642934,31995.01909612119,0.4981924364083825,0,,22,54.32923105399045,A
916,230,SME,DE,2024-07-01,2025-07-01,EUR,0.048570113585348906,0.07179922187952927,0.5144002148304807,19728.701605797745,29638.640688879008,0.6656412422179785,0,,5,595.7334507671089,BB/B
917,272,SME,DE,2024-06-25,2027-06-25,EUR,0.036767394266038686,0.044271061358924335,0.4537367257688648,57780.399916426664,70156.45656851216,0.8235934758192995,0,,0,1318.98475637416,BBB
918,393,SME,NL,2023-08-22,2026-08-21,EUR,0.05355363238222102,0.18353794774805224,0.27749487714927695,8323.039612476288,12026.812166639938,0.6920403758830456,0,,14,475.2314946012539,BB/B
919,128,Corporate,DE,2020-10-14,2027-10-13,EUR,0.02708299009326489,0.02860172861512814,0.49319099813853834,7625.7281109003,20431.169309104396,0.37323992550451707,0,,17,96.26948054893813,BBB
920,319,Corporate,ES,2022-05-15,2031-05-13,EUR,0.024769281048663973,0.06519410547768728,0.23100747670323213,14804.268217622286,51712.67756872456,0.2862792822504282,0,,3,208.73488519789163,BB/B
921,437,SME,NL,2020-02-15,2022-02-14,EUR,0.04726161747675538,0.10512152976509825,0.3915205296366554,42457.2588555262,0.0,,0,,0,1756.2251194556648,BB/B
922,287,Retail,ES,2020-08-22,2028-08-20,USD,0.03055073670484941,0.08190316162975875,0.5962589817701934,9265.599492748017,20626.178238415345,0.4492155253216637,0,,6,382.651676891802,BB/B
923,224,Retail,IT,2022-03-26,2028-03-24,EUR,0.03342168222362783,0.07255632646739094,0.6450248182826013,17581.17371238744,35790.633749247456,0.4912227549688781,0,,3,928.315511734798,BB/B
924,73,Retail,IT,2021-08-11,2030-08-09,USD,0.030263474171550918,0.03148214544474442,0.3226173163997787,19797.7662754618,0.0,,0,,29,235.0299723260115,BBB
925,125,Retail,ES,2023-05-08,2032-05-05,EUR,0.03456248940119275,0.022934202004298146,0.6297543994946068,8007.475015695932,16706.999727715473,0.47928863028663493,0,,29,106.77824962877298,BBB
926,474,Retail,IT,2024-07-21,2025-07-21,EUR,0.035941999744039464,0.008354451370813837,0.6458788900637976,1920.2911289991796,0.0,,0,,0,12.119308407425764,AA
927,271,Retail,IT,2023-01-05,2030-01-03,EUR,0.03192759372954806,0.040420852016763695,0.5034411523019697,7891.073481808855,10426.295242573487,0.7568434710718136,0,,13,179.9049577052528,BBB
928,151,Retail,DE,2022-01-17,2028-01-16,USD,0.036329261266926656,0.034826730289130886,0.6910889488123899,28592.12237166253,42918.02525785715,0.666203120946905,0,,11,750.8784010043747,BBB
929,210,SME,ES,2024-02-04,2026-02-03,EUR,0.05648463723483273,0.08034669016519143,0.32308791119640345,35815.76606342658,0.0,,0,,0,1104.2200212223104,BB/B
930,290,Retail,ES,2023-11-24,2026-11-23,USD,0.0349100563811616,0.017564088180443815,0.2344871160511468,36111.36749678447,0.0,,0,,19,138.29488746847585,A
931,269,Corporate,ES,2024-12-05,2033-12-03,EUR,0.04053254055944848,0.030429267999830686,0.6217215759417782,40520.868615500585,187445.33232364754,0.21617432727285146,0,,25,894.0473052626447,BBB
932,350,SME,DE,2021-05-03,2026-05-02,EUR,0.04001314605091555,0.1636372177772957,0.44546532959977714,11773.483249000774,0.0,,0,,18,720.3606466891579,BB/B
933,129,Retail,ES,2020-07-05,2024-07-04,EUR,0.040937338360862635,0.018039367862852502,0.3732269395509109,9503.266637028237,0.0,,0,,27,63.42069346665731,A
934,325,Retail,ES,2020-11-13,2023-11-13,EUR,0.03498610721860443,0.11237372323478653,0.22761641574545055,32050.17763768268,83196.95179717499,0.38523259500921964,0,,19,836.837954236156,BB/B
935,222,Retail,DE,2023-02-08,2031-02-06,EUR,0.03231957520477638,0.0067628568179095815,0.23231223941052426,17823.08720350425,51088.76647503079,0.3488650917460521,0,,16,23.776967182448242,AA
936,471,Corporate,NL,2022-01-14,2025-01-13,EUR,0.034761326077757886,0.018835924804416232,0.2453582253409463,54561.21833997179,106779.03320887662,0.5109731442617714,0,,28,276.0975713048637,A
937,79,Retail,IT,2020-03-15,2022-03-15,EUR,0.039783950865519925,0.021210270750196474,0.2918212602778269,32253.23297020176,83426.09444945522,0.38660844886779155,0,,21,197.6528092194403,BBB
938,75,SME,IT,2022-01-18,2028-01-17,EUR,0.055128976599385496,0.077110811614733,0.685200462111778,79524.51062179671,98118.72537662962,0.8104926997017252,0,,22,4127.06214742172,BB/B
939,231,Corporate,ES,2023-07-12,2032-07-09,EUR,0.03380330608324164,0.02682556818289557,0.34070207103107497,13828.178308133194,51107.23769948795,0.27057181977713773,0,,23,130.50003982641456,BBB
940,255,Corporate,IT,2023-04-25,2025-04-24,EUR,0.02435213865137069,0.009449771466116409,0.6085236502261322,64057.362508374434,0.0,,0,,0,314.53359455594637,AA
941,346,Retail,IT,2021-05-15,2024-05-14,EUR,0.03631221567966028,0.025701653860895873,0.20970689019972105,168497.45033858455,219822.20969352731,0.7665169528297484,0,,22,799.1986525036507,BBB
942,203,Retail,FR,2022-10-10,2027-10-09,EUR,0.04012274916201994,0.05739961864314021,0.3609075305491004,23242.61117559581,56599.95890651075,0.41064713870175956,0,,22,419.993608568448,BB/B
943,457,Retail,NL,2020-10-26,2022-10-26,EUR,0.03839328734981377,0.007909516083686077,0.6530962164930223,36290.3330251923,52329.55196451416,0.6934959628510022,0,,14,221.3525161930861,AA
944,238,Retail,NL,2020-09-08,2026-09-07,EUR,0.038994051182526246,0.0010674832377239672,0.2925203914407437,8686.033859889782,0.0,,0,,16,3.0086961240877534,AAA
945,65,Retail,DE,2024-10-28,2027-10-28,EUR,0.050185639484799066,0.02872858009721239,0.34201176020673807,53855.32297465254,96323.03968068813,0.5591115391829773,0,,24,535.3360389221956,BBB
946,60,SME,ES,2021-05-22,2023-05-22,USD,0.03981760682074728,0.09555802440106989,0.6132574408565242,68122.18224196532,112746.85467056812,0.6042047243003773,0,,4,4246.696257914107,BB/B
947,487,Corporate,DE,2023-02-26,2026-02-25,EUR,0.033321664629395994,0.03812062287664792,0.26069584322603634,13434.036676301852,0.0,,0,,15,141.51513873921127,BBB
948,68,SME,FR,2022-05-29,2031-05-27,EUR,0.04807602127178661,0.07793047012081838,0.2265915953861921,39583.18045670174,56079.01713822811,0.7058465443346467,0,,23,632.5292407222206,BB/B
949,474,SME,NL,2023-09-06,2032-09-03,USD,0.0554573471451513,0.03459751679436652,0.6829883774936221,29157.654251729615,0.0,,0,,7,575.0579998407962,BBB
950,140,Retail,DE,2023-03-01,2028-02-28,EUR,0.036781262873668744,0.01739469538275154,0.402395879343588,32558.224556796977,67436.70070660753,0.4827968185817086,0,,7,232.90110724472476,A
951,47,Corporate,FR,2023-05-10,2027-05-09,EUR,0.04395801151857495,0.0036373936415213266,0.5289356348890576,49613.57380839447,58747.07792956292,0.844528367315232,0,,0,86.40648552706807,AAA
952,153,SME,FR,2024-10-02,2032-09-30,GBP,0.059206656401209964,0.10625105921393391,0.26355795570067575,37008.37469043868,0.0,,1,2024-11-20,256,1191.177053700585,BB/B
953,308,Corporate,ES,2021-02-03,2023-02-03,USD,0.03495654501320722,0.013272639740759613,0.31008869893343166,19168.281252440258,33128.85571371361,0.5785977462694432,0,,9,70.56161487383382,A
954,214,Corporate,IT,2024-04-16,2030-04-15,EUR,0.02982013208610227,0.10027570620586158,0.42999037907996196,50680.49266242433,0.0,,0,,10,2248.9080091304068,BB/B
955,393,Retail,IT,2023-02-16,2030-02-14,EUR,0.04333143641256572,0.007440531951713978,0.5375766087143887,66960.36053780034,193266.1705295683,0.34646705294735425,0,,28,259.27113079503243,AA
956,306,Retail,NL,2024-01-15,2031-01-13,EUR,0.042541876625089736,0.06481344479255012,0.3466239555632957,12654.973335952936,19310.917795119127,0.6553273889007754,0,,2,311.9286936261257,BB/B
957,201,Retail,IT,2024-03-14,2026-03-14,GBP,0.03564813162854459,0.03907782975435965,0.6423168755200208,21986.873011358257,44204.42794297095,0.4973907374103784,0,,19,651.3810011271698,BBB
958,318,Retail,ES,2023-02-20,2030-02-18,USD,0.04043255395393648,0.015418270169963175,0.590572001811627,3756.74133646837,0.0,,0,,1,32.99741017744096,A
959,486,Corporate,DE,2020-05-31,2026-05-30,EUR,0.03265715388404326,0.010589930593906442,0.47577894542926935,39481.916957817826,135378.03357908514,0.29164197406334225,0,,23,162.67198552674455,A
960,206,Retail,FR,2020-04-14,2028-04-12,EUR,0.03833701669614244,0.024068033258944285,0.4296055917198238,74840.73312696893,229656.69756683652,0.3258809079808708,0,,14,823.8038701403069,BBB
961,77,SME,NL,2023-02-05,2025-02-04,EUR,0.05322519407082925,0.10333481332035797,0.5097712713712544,17029.540176691593,27571.055918986258,0.6176600644795958,0,,12,764.0086944897138,BB/B
962,205,SME,NL,2022-06-25,2028-06-23,EUR,0.06412466560124125,0.11811670861924611,0.5658315832235226,25170.706524399146,30898.201377415564,0.8146333897220691,0,,28,1416.1301183762796,BB/B
963,421,Retail,ES,2020-01-30,2028-01-28,EUR,0.034062367120064135,0.00022748783370352786,0.26747514764535996,17673.193252948047,25688.94156343524,0.6879689149242125,0,,22,1.144860536985052,AAA
964,109,Retail,FR,2023-10-31,2026-10-30,EUR,0.04090167670331957,0.04075734682503033,0.6263206812804427,15004.475108017155,23221.86159536939,0.6461357564463805,0,,3,322.1691655415684,BBB
965,475,SME,DE,2020-04-13,2027-04-12,EUR,0.05124264857861936,0.05393046001118249,0.4447013918288726,27782.76898554373,50492.09972472109,0.5502399214335149,0,,7,567.3725608383359,BB/B
966,295,SME,NL,2024-06-23,2025-06-23,EUR,0.05015736207307615,0.129509195012359,0.6676719949047758,10054.317879524953,11901.720438716093,0.8447785285578066,0,,8,848.2083484237098,BB/B
967,301,Retail,ES,2023-11-16,2030-11-14,EUR,0.03479438432025604,0.017989499229969497,0.6777711980570575,17408.66001769869,0.0,,0,,18,208.2119908281955,A
968,159,Retail,FR,2023-04-25,2029-04-23,EUR,0.037778452739021584,0.007014541559716976,0.21535841050904259,8914.630405997616,16263.011960090358,0.5481537139537396,0,,24,15.695365362406308,AA
969,461,SME,IT,2024-10-26,2026-10-26,EUR,0.04648512409741665,0.14730626920561046,0.39224048788444843,39698.813748946646,44320.82619535832,0.8957146596040727,0,,19,2088.3776591439087,BB/B
970,19,Retail,ES,2020-12-05,2021-12-05,EUR,0.0428919909900842,0.13912570821939738,0.4631117066231326,27979.800560620264,59720.13237528947,0.46851538078970384,0,,12,1731.3233066249895,BB/B
971,150,Corporate,IT,2020-09-23,2027-09-22,GBP,0.035004188744330145,0.0369164721613464,0.46979774406368535,14310.689902654112,54485.00582474323,0.2626537280492537,0,,22,268.7964442671101,BBB
972,210,Retail,NL,2023-02-02,2026-02-01,EUR,0.03450537717204729,0.10010355221680298,0.6111966834235045,22858.509765710347,48511.06808294521,0.471201947700397,0,,22,1581.4929270319092,BB/B
973,239,Retail,DE,2020-10-28,2025-10-27,EUR,0.03729342822282176,0.01817675693391074,0.27055199371438426,17663.83740622191,0.0,,0,,2,81.62392197418684,A
974,238,Retail,FR,2021-02-22,2022-02-22,EUR,0.04136000553441595,0.01891995873742278,0.5112413448474613,69140.44644512922,107468.27698199333,0.6433567968779654,0,,16,703.8367703556763,A
975,74,SME,DE,2020-12-31,2029-12-29,EUR,0.04964316894286323,0.1276165868955413,0.6712984939226312,14171.492916080495,25608.80317061228,0.553383647867745,1,2024-04-15,270,1274.3625169141287,BB/B
976,113,SME,ES,2020-12-29,2025-12-28,EUR,0.049581019216129035,0.14995623438834207,0.6983455969021433,41566.297657389194,0.0,,0,,21,4010.230623867214,BB/B
977,48,Retail,ES,2022-02-20,2031-02-18,EUR,0.042206793462649744,0.014611530063864914,0.2050427704898718,10881.209861049252,0.0,,0,,18,27.626804073619837,A
978,287,Corporate,NL,2024-06-13,2026-06-13,EUR,0.03564962420337091,0.04794517444059901,0.686283641449221,49723.7716414778,0.0,,0,,7,1755.5576722850456,BBB
979,176,Retail,IT,2020-05-22,2022-05-22,EUR,0.041130297945510125,0.02916715724550308,0.26110501389014806,62149.969115481916,206677.84662132303,0.30070938966842264,0,,4,429.4042190059499,BBB
980,283,Retail,DE,2021-12-18,2027-12-17,EUR,0.04796364228009785,0.03287382397487355,0.46847526885968105,65153.82507149097,206515.90426293458,0.31549059286270553,0,,8,930.4716266086243,BBB
981,295,Retail,IT,2020-07-02,2026-07-01,EUR,0.039140706005065015,0.03055554403786865,0.32318490464171984,95895.7450370179,0.0,,0,,10,974.3867059877138,BBB
982,352,Retail,DE,2020-03-18,2028-03-16,EUR,0.045896689048596034,0.03771285256212696,0.5031955186970165,29508.835326495348,50434.01706746738,0.5850978574048609,0,,27,484.01026908590796,BBB
983,274,SME,ES,2024-01-26,2033-01-23,EUR,0.05580097984290282,0.06978603221958898,0.21851329585019885,75958.82541962549,86455.65019669945,0.8785871744276732,0,,18,1038.539500790617,BB/B
984,324,Retail,ES,2022-12-30,2030-12-28,EUR,0.03266379003256617,0.0027526274630470192,0.31916634033639696,111767.9305909873,174479.37853424932,0.6405796004657816,0,,25,96.07539315433688,AAA
985,294,SME,NL,2024-01-16,2026-01-15,EUR,0.06398802288338934,0.09625024900992579,0.35028781659948616,7172.055951790727,14771.523579701432,0.4855325798380299,0,,0,278.41604855474515,BB/B
986,327,Retail,FR,2024-10-01,2027-10-01,EUR,0.035832020584650515,0.10515386630596145,0.6578035910398419,12049.300148105984,23608.98806846882,0.5103691913080564,0,,23,924.2227429000153,BB/B
987,309,Corporate,FR,2020-03-05,2029-03-03,EUR,0.03463056717264849,0.10850292132276036,0.4918147734242311,4935.944346408573,8746.956948582585,0.5643041774897986,1,2020-05-27,116,244.18059051500765,BB/B
988,159,Retail,DE,2020-05-22,2025-05-21,EUR,0.03954855126946593,0.030245285578908192,0.5541048611798618,63649.33299854613,126208.3897002253,0.504319349527621,0,,5,982.2494928362507,BBB
989,124,Corporate,IT,2020-05-07,2028-05-05,GBP,0.03536906240057271,0.023882633970105115,0.5380075916585352,4873.013107257825,8083.274555966879,0.6028513659307395,0,,16,74.81928705425382,BBB
990,394,Retail,IT,2020-08-03,2026-08-02,GBP,0.046275792083523615,0.10614420498302969,0.3961441682995914,3715.0880553386105,6313.957521195124,0.5883929441824005,0,,11,165.79781755578927,BB/B
991,172,Retail,ES,2021-10-05,2022-10-05,GBP,0.04154087544362541,0.025303763543503038,0.20701053428104282,7351.11527730662,12284.334809902031,0.5984137839829233,0,,25,41.36389735271002,BBB
992,275,Corporate,ES,2022-05-25,2027-05-24,EUR,0.02915946588059288,0.022546866710677307,0.25351038163310047,3872.6255375819255,8988.298184597252,0.43085192080278656,0,,20,18.19640283052278,BBB
993,99,SME,DE,2020-01-19,2028-01-17,EUR,0.050359784980219646,0.01103409544100444,0.42940424220185003,28916.22195154466,36801.63906685178,0.7857319044680886,0,,13,115.35888270809987,A
994,216,SME,FR,2022-03-31,2028-03-29,EUR,0.047704762561581515,0.017956150675407987,0.6706473894339501,7446.186898296062,0.0,,0,,15,82.2963719444167,A
995,265,Retail,IT,2021-10-17,2023-10-17,EUR,0.04012885096847496,0.0059685305899478255,0.3243789037167706,4063.1633034122074,5623.764841338949,0.7224987918315622,0,,21,8.942728952706972,AA
996,314,SME,FR,2023-12-12,2025-12-11,EUR,0.05094798189671871,0.09538265742449631,0.5491593598092269,21123.18813722217,0.0,,0,,21,1288.1906310190686,BB/B
997,264,Corporate,DE,2021-04-10,2029-04-08,EUR,0.031654794320176316,0.015415896623371573,0.6132979215506784,22406.62668953564,0.0,,0,,17,185.66282167749782,A
998,181,SME,NL,2020-11-28,2029-11-26,EUR,0.04832200355028439,0.02080428227483339,0.65339264209138,3395.535985564052,6405.733103888737,0.5300776555149823,0,,21,50.11141139664358,BBB
999,481,Retail,ES,2021-08-12,2028-08-10,EUR,0.04392530459124993,0.06469602521985929,0.34674320600385045,10789.17749106306,0.0,,0,,23,278.2540214820082,BB/B
1000,257,SME,IT,2022-07-07,2023-07-07,EUR,0.043942356377154435,0.10974679817298948,0.6656415872803769,20442.293572490576,37261.467188549716,0.5486175160266475,0,,0,1719.6839368228825,BB/B
